Codigo_UF,Nome_UF,Código Município Completo,Nome_Município,MUNICIPIO,SIGLA_UF
17,Tocantins,1718907,Santa Rosa do Tocantins,SANTA ROSA DO TOCANTINS,TO
17,Tocantins,1719004,Santa Tereza do Tocantins,SANTA TEREZA DO TOCANTINS,TO
17,Tocantins,1720002,Santa Terezinha do Tocantins,SANTA TEREZINHA DO TOCANTINS,TO
17,Tocantins,1720101,São Bento do Tocantins,SAO BENTO DO TOCANTINS,TO
17,Tocantins,1720150,São Félix do Tocantins,SAO FELIX DO TOCANTINS,TO
17,Tocantins,1720200,São Miguel do Tocantins,SAO MIGUEL DO TOCANTINS,TO
17,Tocantins,1720259,São Salvador do Tocantins,SAO SALVADOR DO TOCANTINS,TO
17,Tocantins,1720309,São Sebastião do Tocantins,SAO SEBASTIAO DO TOCANTINS,TO
17,Tocantins,1720499,São Valério,SAO VALERIO,TO
17,Tocantins,1720655,Silvanópolis,SILVANOPOLIS,TO
17,Tocantins,1720804,Sítio Novo do Tocantins,SITIO NOVO DO TOCANTINS,TO
17,Tocantins,1720853,Sucupira,SUCUPIRA,TO
17,Tocantins,1708254,Tabocão,TABOCAO,TO
17,Tocantins,1720903,Taguatinga,TAGUATINGA,TO
17,Tocantins,1720937,Taipas do Tocantins,TAIPAS DO TOCANTINS,TO
17,Tocantins,1720978,Talismã,TALISMA,TO
17,Tocantins,1721109,Tocantínia,TOCANTINIA,TO
17,Tocantins,1721208,Tocantinópolis,TOCANTINOPOLIS,TO
17,Tocantins,1721257,Tupirama,TUPIRAMA,TO
17,Tocantins,1721307,Tupiratins,TUPIRATINS,TO
17,Tocantins,1722081,Wanderlândia,WANDERLANDIA,TO
17,Tocantins,1722107,Xambioá,XAMBIOA,TO
21,Maranhão,2100055,Açailândia,ACAILANDIA,MA
21,Maranhão,2100105,Afonso Cunha,AFONSO CUNHA,MA
21,Maranhão,2100154,Água Doce do Maranhão,AGUA DOCE DO MARANHAO,MA
21,Maranhão,2100204,Alcântara,ALCANTARA,MA
21,Maranhão,2100303,Aldeias Altas,ALDEIAS ALTAS,MA
21,Maranhão,2100402,Altamira do Maranhão,ALTAMIRA DO MARANHAO,MA
21,Maranhão,2100436,Alto Alegre do Maranhão,ALTO ALEGRE DO MARANHAO,MA
21,Maranhão,2100477,Alto Alegre do Pindaré,ALTO ALEGRE DO PINDARE,MA
21,Maranhão,2100501,Alto Parnaíba,ALTO PARNAIBA,MA
21,Maranhão,2100550,Amapá do Maranhão,AMAPA DO MARANHAO,MA
21,Maranhão,2100600,Amarante do Maranhão,AMARANTE DO MARANHAO,MA
21,Maranhão,2100709,Anajatuba,ANAJATUBA,MA
21,Maranhão,2100808,Anapurus,ANAPURUS,MA
21,Maranhão,2100832,Apicum-Açu,APICUMACU,MA
21,Maranhão,2100873,Araguanã,ARAGUANA,MA
21,Maranhão,2100907,Araioses,ARAIOSES,MA
21,Maranhão,2100956,Arame,ARAME,MA
21,Maranhão,2101004,Arari,ARARI,MA
21,Maranhão,2101103,Axixá,AXIXA,MA
21,Maranhão,2101202,Bacabal,BACABAL,MA
21,Maranhão,2101251,Bacabeira,BACABEIRA,MA
21,Maranhão,2101301,Bacuri,BACURI,MA
21,Maranhão,2101350,Bacurituba,BACURITUBA,MA
21,Maranhão,2101400,Balsas,BALSAS,MA
21,Maranhão,2101509,Barão de Grajaú,BARAO DE GRAJAU,MA
21,Maranhão,2101608,Barra do Corda,BARRA DO CORDA,MA
21,Maranhão,2101707,Barreirinhas,BARREIRINHAS,MA
21,Maranhão,2101772,Bela Vista do Maranhão,BELA VISTA DO MARANHAO,MA
21,Maranhão,2101731,Belágua,BELAGUA,MA
21,Maranhão,2101806,Benedito Leite,BENEDITO LEITE,MA
21,Maranhão,2101905,Bequimão,BEQUIMAO,MA
21,Maranhão,2101939,Bernardo do Mearim,BERNARDO DO MEARIM,MA
21,Maranhão,2101970,Boa Vista do Gurupi,BOA VISTA DO GURUPI,MA
21,Maranhão,2102002,Bom Jardim,BOM JARDIM,MA
21,Maranhão,2102036,Bom Jesus das Selvas,BOM JESUS DAS SELVAS,MA
21,Maranhão,2102077,Bom Lugar,BOM LUGAR,MA
21,Maranhão,2102101,Brejo,BREJO,MA
21,Maranhão,2102150,Brejo de Areia,BREJO DE AREIA,MA
21,Maranhão,2102200,Buriti,BURITI,MA
21,Maranhão,2102309,Buriti Bravo,BURITI BRAVO,MA
21,Maranhão,2102325,Buriticupu,BURITICUPU,MA
21,Maranhão,2102358,Buritirana,BURITIRANA,MA
21,Maranhão,2102374,Cachoeira Grande,CACHOEIRA GRANDE,MA
21,Maranhão,2102408,Cajapió,CAJAPIO,MA
21,Maranhão,2102507,Cajari,CAJARI,MA
21,Maranhão,2102556,Campestre do Maranhão,CAMPESTRE DO MARANHAO,MA
21,Maranhão,2102606,Cândido Mendes,CANDIDO MENDES,MA
21,Maranhão,2102705,Cantanhede,CANTANHEDE,MA
21,Maranhão,2102754,Capinzal do Norte,CAPINZAL DO NORTE,MA
21,Maranhão,2102804,Carolina,CAROLINA,MA
21,Maranhão,2102903,Carutapera,CARUTAPERA,MA
21,Maranhão,2103000,Caxias,CAXIAS,MA
21,Maranhão,2103109,Cedral,CEDRAL,MA
21,Maranhão,2103125,Central do Maranhão,CENTRAL DO MARANHAO,MA
21,Maranhão,2103158,Centro do Guilherme,CENTRO DO GUILHERME,MA
21,Maranhão,2103174,Centro Novo do Maranhão,CENTRO NOVO DO MARANHAO,MA
21,Maranhão,2103208,Chapadinha,CHAPADINHA,MA
21,Maranhão,2103257,Cidelândia,CIDELANDIA,MA
21,Maranhão,2103307,Codó,CODO,MA
21,Maranhão,2103406,Coelho Neto,COELHO NETO,MA
21,Maranhão,2103505,Colinas,COLINAS,MA
21,Maranhão,2103554,Conceição do Lago-Açu,CONCEICAO DO LAGOACU,MA
21,Maranhão,2103604,Coroatá,COROATA,MA
21,Maranhão,2103703,Cururupu,CURURUPU,MA
21,Maranhão,2103752,Davinópolis,DAVINOPOLIS,MA
21,Maranhão,2103802,Dom Pedro,DOM PEDRO,MA
21,Maranhão,2103901,Duque Bacelar,DUQUE BACELAR,MA
21,Maranhão,2104008,Esperantinópolis,ESPERANTINOPOLIS,MA
21,Maranhão,2104057,Estreito,ESTREITO,MA
21,Maranhão,2104073,Feira Nova do Maranhão,FEIRA NOVA DO MARANHAO,MA
21,Maranhão,2104081,Fernando Falcão,FERNANDO FALCAO,MA
21,Maranhão,2104099,Formosa da Serra Negra,FORMOSA DA SERRA NEGRA,MA
21,Maranhão,2104107,Fortaleza dos Nogueiras,FORTALEZA DOS NOGUEIRAS,MA
21,Maranhão,2104206,Fortuna,FORTUNA,MA
21,Maranhão,2104305,Godofredo Viana,GODOFREDO VIANA,MA
21,Maranhão,2104404,Gonçalves Dias,GONCALVES DIAS,MA
21,Maranhão,2104503,Governador Archer,GOVERNADOR ARCHER,MA
21,Maranhão,2104552,Governador Edison Lobão,GOVERNADOR EDISON LOBAO,MA
21,Maranhão,2104602,Governador Eugênio Barros,GOVERNADOR EUGENIO BARROS,MA
21,Maranhão,2104628,Governador Luiz Rocha,GOVERNADOR LUIZ ROCHA,MA
21,Maranhão,2104651,Governador Newton Bello,GOVERNADOR NEWTON BELLO,MA
21,Maranhão,2104677,Governador Nunes Freire,GOVERNADOR NUNES FREIRE,MA
21,Maranhão,2104701,Graça Aranha,GRACA ARANHA,MA
21,Maranhão,2104800,Grajaú,GRAJAU,MA
21,Maranhão,2104909,Guimarães,GUIMARAES,MA
21,Maranhão,2105005,Humberto de Campos,HUMBERTO DE CAMPOS,MA
21,Maranhão,2105104,Icatu,ICATU,MA
21,Maranhão,2105153,Igarapé do Meio,IGARAPE DO MEIO,MA
21,Maranhão,2105203,Igarapé Grande,IGARAPE GRANDE,MA
21,Maranhão,2105302,Imperatriz,IMPERATRIZ,MA
21,Maranhão,2105351,Itaipava do Grajaú,ITAIPAVA DO GRAJAU,MA
21,Maranhão,2105401,Itapecuru Mirim,ITAPECURU MIRIM,MA
21,Maranhão,2105427,Itinga do Maranhão,ITINGA DO MARANHAO,MA
21,Maranhão,2105450,Jatobá,JATOBA,MA
21,Maranhão,2105476,Jenipapo dos Vieiras,JENIPAPO DOS VIEIRAS,MA
21,Maranhão,2105500,João Lisboa,JOAO LISBOA,MA
21,Maranhão,2105609,Joselândia,JOSELANDIA,MA
21,Maranhão,2105658,Junco do Maranhão,JUNCO DO MARANHAO,MA
21,Maranhão,2105708,Lago da Pedra,LAGO DA PEDRA,MA
21,Maranhão,2105807,Lago do Junco,LAGO DO JUNCO,MA
21,Maranhão,2105948,Lago dos Rodrigues,LAGO DOS RODRIGUES,MA
21,Maranhão,2105906,Lago Verde,LAGO VERDE,MA
21,Maranhão,2105922,Lagoa do Mato,LAGOA DO MATO,MA
21,Maranhão,2105963,Lagoa Grande do Maranhão,LAGOA GRANDE DO MARANHAO,MA
21,Maranhão,2105989,Lajeado Novo,LAJEADO NOVO,MA
21,Maranhão,2106003,Lima Campos,LIMA CAMPOS,MA
21,Maranhão,2106102,Loreto,LORETO,MA
21,Maranhão,2106201,Luís Domingues,LUIS DOMINGUES,MA
21,Maranhão,2106300,Magalhães de Almeida,MAGALHAES DE ALMEIDA,MA
21,Maranhão,2106326,Maracaçumé,MARACACUME,MA
21,Maranhão,2106359,Marajá do Sena,MARAJA DO SENA,MA
21,Maranhão,2106375,Maranhãozinho,MARANHAOZINHO,MA
21,Maranhão,2106409,Mata Roma,MATA ROMA,MA
21,Maranhão,2106508,Matinha,MATINHA,MA
21,Maranhão,2106607,Matões,MATOES,MA
21,Maranhão,2106631,Matões do Norte,MATOES DO NORTE,MA
21,Maranhão,2106672,Milagres do Maranhão,MILAGRES DO MARANHAO,MA
21,Maranhão,2106706,Mirador,MIRADOR,MA
21,Maranhão,2106755,Miranda do Norte,MIRANDA DO NORTE,MA
21,Maranhão,2106805,Mirinzal,MIRINZAL,MA
21,Maranhão,2106904,Monção,MONCAO,MA
21,Maranhão,2107001,Montes Altos,MONTES ALTOS,MA
21,Maranhão,2107100,Morros,MORROS,MA
21,Maranhão,2107209,Nina Rodrigues,NINA RODRIGUES,MA
21,Maranhão,2107258,Nova Colinas,NOVA COLINAS,MA
21,Maranhão,2107308,Nova Iorque,NOVA IORQUE,MA
21,Maranhão,2107357,Nova Olinda do Maranhão,NOVA OLINDA DO MARANHAO,MA
21,Maranhão,2107407,Olho d'Água das Cunhãs,OLHO DAGUA DAS CUNHAS,MA
21,Maranhão,2107456,Olinda Nova do Maranhão,OLINDA NOVA DO MARANHAO,MA
21,Maranhão,2107506,Paço do Lumiar,PACO DO LUMIAR,MA
21,Maranhão,2107605,Palmeirândia,PALMEIRANDIA,MA
21,Maranhão,2107704,Paraibano,PARAIBANO,MA
21,Maranhão,2107803,Parnarama,PARNARAMA,MA
21,Maranhão,2107902,Passagem Franca,PASSAGEM FRANCA,MA
21,Maranhão,2108009,Pastos Bons,PASTOS BONS,MA
21,Maranhão,2108058,Paulino Neves,PAULINO NEVES,MA
21,Maranhão,2108108,Paulo Ramos,PAULO RAMOS,MA
21,Maranhão,2108207,Pedreiras,PEDREIRAS,MA
21,Maranhão,2108256,Pedro do Rosário,PEDRO DO ROSARIO,MA
21,Maranhão,2108306,Penalva,PENALVA,MA
21,Maranhão,2108405,Peri Mirim,PERI MIRIM,MA
21,Maranhão,2108454,Peritoró,PERITORO,MA
21,Maranhão,2108504,Pindaré-Mirim,PINDAREMIRIM,MA
21,Maranhão,2108603,Pinheiro,PINHEIRO,MA
21,Maranhão,2108702,Pio XII,PIO XII,MA
21,Maranhão,2108801,Pirapemas,PIRAPEMAS,MA
21,Maranhão,2108900,Poção de Pedras,POCAO DE PEDRAS,MA
21,Maranhão,2109007,Porto Franco,PORTO FRANCO,MA
21,Maranhão,2109056,Porto Rico do Maranhão,PORTO RICO DO MARANHAO,MA
21,Maranhão,2109106,Presidente Dutra,PRESIDENTE DUTRA,MA
21,Maranhão,2109205,Presidente Juscelino,PRESIDENTE JUSCELINO,MA
21,Maranhão,2109239,Presidente Médici,PRESIDENTE MEDICI,MA
21,Maranhão,2109270,Presidente Sarney,PRESIDENTE SARNEY,MA
21,Maranhão,2109304,Presidente Vargas,PRESIDENTE VARGAS,MA
21,Maranhão,2109403,Primeira Cruz,PRIMEIRA CRUZ,MA
21,Maranhão,2109452,Raposa,RAPOSA,MA
21,Maranhão,2109502,Riachão,RIACHAO,MA
21,Maranhão,2109551,Ribamar Fiquene,RIBAMAR FIQUENE,MA
21,Maranhão,2109601,Rosário,ROSARIO,MA
21,Maranhão,2109700,Sambaíba,SAMBAIBA,MA
21,Maranhão,2109759,Santa Filomena do Maranhão,SANTA FILOMENA DO MARANHAO,MA
21,Maranhão,2109809,Santa Helena,SANTA HELENA,MA
21,Maranhão,2109908,Santa Inês,SANTA INES,MA
21,Maranhão,2110005,Santa Luzia,SANTA LUZIA,MA
21,Maranhão,2110039,Santa Luzia do Paruá,SANTA LUZIA DO PARUA,MA
21,Maranhão,2110104,Santa Quitéria do Maranhão,SANTA QUITERIA DO MARANHAO,MA
21,Maranhão,2110203,Santa Rita,SANTA RITA,MA
21,Maranhão,2110237,Santana do Maranhão,SANTANA DO MARANHAO,MA
21,Maranhão,2110278,Santo Amaro do Maranhão,SANTO AMARO DO MARANHAO,MA
21,Maranhão,2110302,Santo Antônio dos Lopes,SANTO ANTONIO DOS LOPES,MA
21,Maranhão,2110401,São Benedito do Rio Preto,SAO BENEDITO DO RIO PRETO,MA
21,Maranhão,2110500,São Bento,SAO BENTO,MA
21,Maranhão,2110609,São Bernardo,SAO BERNARDO,MA
21,Maranhão,2110658,São Domingos do Azeitão,SAO DOMINGOS DO AZEITAO,MA
21,Maranhão,2110708,São Domingos do Maranhão,SAO DOMINGOS DO MARANHAO,MA
21,Maranhão,2110807,São Félix de Balsas,SAO FELIX DE BALSAS,MA
21,Maranhão,2110856,São Francisco do Brejão,SAO FRANCISCO DO BREJAO,MA
21,Maranhão,2110906,São Francisco do Maranhão,SAO FRANCISCO DO MARANHAO,MA
21,Maranhão,2111003,São João Batista,SAO JOAO BATISTA,MA
21,Maranhão,2111029,São João do Carú,SAO JOAO DO CARU,MA
21,Maranhão,2111052,São João do Paraíso,SAO JOAO DO PARAISO,MA
21,Maranhão,2111078,São João do Soter,SAO JOAO DO SOTER,MA
21,Maranhão,2111102,São João dos Patos,SAO JOAO DOS PATOS,MA
21,Maranhão,2111201,São José de Ribamar,SAO JOSE DE RIBAMAR,MA
21,Maranhão,2111250,São José dos Basílios,SAO JOSE DOS BASILIOS,MA
21,Maranhão,2111300,São Luís,SAO LUIS,MA
21,Maranhão,2111409,São Luís Gonzaga do Maranhão,SAO LUIS GONZAGA DO MARANHAO,MA
21,Maranhão,2111508,São Mateus do Maranhão,SAO MATEUS DO MARANHAO,MA
21,Maranhão,2111532,São Pedro da Água Branca,SAO PEDRO DA AGUA BRANCA,MA
21,Maranhão,2111573,São Pedro dos Crentes,SAO PEDRO DOS CRENTES,MA
21,Maranhão,2111607,São Raimundo das Mangabeiras,SAO RAIMUNDO DAS MANGABEIRAS,MA
21,Maranhão,2111631,São Raimundo do Doca Bezerra,SAO RAIMUNDO DO DOCA BEZERRA,MA
21,Maranhão,2111672,São Roberto,SAO ROBERTO,MA
21,Maranhão,2111706,São Vicente Ferrer,SAO VICENTE FERRER,MA
21,Maranhão,2111722,Satubinha,SATUBINHA,MA
21,Maranhão,2111748,Senador Alexandre Costa,SENADOR ALEXANDRE COSTA,MA
21,Maranhão,2111763,Senador La Rocque,SENADOR LA ROCQUE,MA
21,Maranhão,2111789,Serrano do Maranhão,SERRANO DO MARANHAO,MA
21,Maranhão,2111805,Sítio Novo,SITIO NOVO,MA
21,Maranhão,2111904,Sucupira do Norte,SUCUPIRA DO NORTE,MA
21,Maranhão,2111953,Sucupira do Riachão,SUCUPIRA DO RIACHAO,MA
21,Maranhão,2112001,Tasso Fragoso,TASSO FRAGOSO,MA
21,Maranhão,2112100,Timbiras,TIMBIRAS,MA
21,Maranhão,2112209,Timon,TIMON,MA
21,Maranhão,2112233,Trizidela do Vale,TRIZIDELA DO VALE,MA
21,Maranhão,2112274,Tufilândia,TUFILANDIA,MA
21,Maranhão,2112308,Tuntum,TUNTUM,MA
21,Maranhão,2112407,Turiaçu,TURIACU,MA
21,Maranhão,2112456,Turilândia,TURILANDIA,MA
21,Maranhão,2112506,Tutóia,TUTOIA,MA
21,Maranhão,2112605,Urbano Santos,URBANO SANTOS,MA
21,Maranhão,2112704,Vargem Grande,VARGEM GRANDE,MA
21,Maranhão,2112803,Viana,VIANA,MA
21,Maranhão,2112852,Vila Nova dos Martírios,VILA NOVA DOS MARTIRIOS,MA
21,Maranhão,2112902,Vitória do Mearim,VITORIA DO MEARIM,MA
21,Maranhão,2113009,Vitorino Freire,VITORINO FREIRE,MA
21,Maranhão,2114007,Zé Doca,ZE DOCA,MA
22,Piauí,2200053,Acauã,ACAUA,PI
22,Piauí,2200103,Agricolândia,AGRICOLANDIA,PI
22,Piauí,2200202,Água Branca,AGUA BRANCA,PI
22,Piauí,2200251,Alagoinha do Piauí,ALAGOINHA DO PIAUI,PI
22,Piauí,2200277,Alegrete do Piauí,ALEGRETE DO PIAUI,PI
22,Piauí,2200301,Alto Longá,ALTO LONGA,PI
22,Piauí,2200400,Altos,ALTOS,PI
22,Piauí,2200459,Alvorada do Gurguéia,ALVORADA DO GURGUEIA,PI
22,Piauí,2200509,Amarante,AMARANTE,PI
22,Piauí,2200608,Angical do Piauí,ANGICAL DO PIAUI,PI
22,Piauí,2200707,Anísio de Abreu,ANISIO DE ABREU,PI
22,Piauí,2200806,Antônio Almeida,ANTONIO ALMEIDA,PI
22,Piauí,2200905,Aroazes,AROAZES,PI
22,Piauí,2200954,Aroeiras do Itaim,AROEIRAS DO ITAIM,PI
22,Piauí,2201002,Arraial,ARRAIAL,PI
22,Piauí,2201051,Assunção do Piauí,ASSUNCAO DO PIAUI,PI
22,Piauí,2201101,Avelino Lopes,AVELINO LOPES,PI
22,Piauí,2201150,Baixa Grande do Ribeiro,BAIXA GRANDE DO RIBEIRO,PI
22,Piauí,2201176,Barra D'Alcântara,BARRA DALCANTARA,PI
22,Piauí,2201200,Barras,BARRAS,PI
22,Piauí,2201309,Barreiras do Piauí,BARREIRAS DO PIAUI,PI
22,Piauí,2201408,Barro Duro,BARRO DURO,PI
22,Piauí,2201507,Batalha,BATALHA,PI
22,Piauí,2201556,Bela Vista do Piauí,BELA VISTA DO PIAUI,PI
22,Piauí,2201572,Belém do Piauí,BELEM DO PIAUI,PI
22,Piauí,2201606,Beneditinos,BENEDITINOS,PI
22,Piauí,2201705,Bertolínia,BERTOLINIA,PI
22,Piauí,2201739,Betânia do Piauí,BETANIA DO PIAUI,PI
22,Piauí,2201770,Boa Hora,BOA HORA,PI
22,Piauí,2201804,Bocaina,BOCAINA,PI
22,Piauí,2201903,Bom Jesus,BOM JESUS,PI
22,Piauí,2201919,Bom Princípio do Piauí,BOM PRINCIPIO DO PIAUI,PI
22,Piauí,2201929,Bonfim do Piauí,BONFIM DO PIAUI,PI
22,Piauí,2201945,Boqueirão do Piauí,BOQUEIRAO DO PIAUI,PI
22,Piauí,2201960,Brasileira,BRASILEIRA,PI
22,Piauí,2201988,Brejo do Piauí,BREJO DO PIAUI,PI
22,Piauí,2202000,Buriti dos Lopes,BURITI DOS LOPES,PI
22,Piauí,2202026,Buriti dos Montes,BURITI DOS MONTES,PI
22,Piauí,2202059,Cabeceiras do Piauí,CABECEIRAS DO PIAUI,PI
22,Piauí,2202075,Cajazeiras do Piauí,CAJAZEIRAS DO PIAUI,PI
22,Piauí,2202083,Cajueiro da Praia,CAJUEIRO DA PRAIA,PI
22,Piauí,2202091,Caldeirão Grande do Piauí,CALDEIRAO GRANDE DO PIAUI,PI
22,Piauí,2202109,Campinas do Piauí,CAMPINAS DO PIAUI,PI
22,Piauí,2202117,Campo Alegre do Fidalgo,CAMPO ALEGRE DO FIDALGO,PI
22,Piauí,2202133,Campo Grande do Piauí,CAMPO GRANDE DO PIAUI,PI
22,Piauí,2202174,Campo Largo do Piauí,CAMPO LARGO DO PIAUI,PI
22,Piauí,2202208,Campo Maior,CAMPO MAIOR,PI
22,Piauí,2202251,Canavieira,CANAVIEIRA,PI
22,Piauí,2202307,Canto do Buriti,CANTO DO BURITI,PI
22,Piauí,2202406,Capitão de Campos,CAPITAO DE CAMPOS,PI
22,Piauí,2202455,Capitão Gervásio Oliveira,CAPITAO GERVASIO OLIVEIRA,PI
22,Piauí,2202505,Caracol,CARACOL,PI
22,Piauí,2202539,Caraúbas do Piauí,CARAUBAS DO PIAUI,PI
22,Piauí,2202554,Caridade do Piauí,CARIDADE DO PIAUI,PI
22,Piauí,2202604,Castelo do Piauí,CASTELO DO PIAUI,PI
22,Piauí,2202653,Caxingó,CAXINGO,PI
22,Piauí,2202703,Cocal,COCAL,PI
22,Piauí,2202711,Cocal de Telha,COCAL DE TELHA,PI
22,Piauí,2202729,Cocal dos Alves,COCAL DOS ALVES,PI
22,Piauí,2202737,Coivaras,COIVARAS,PI
22,Piauí,2202752,Colônia do Gurguéia,COLONIA DO GURGUEIA,PI
22,Piauí,2202778,Colônia do Piauí,COLONIA DO PIAUI,PI
22,Piauí,2202802,Conceição do Canindé,CONCEICAO DO CANINDE,PI
22,Piauí,2202851,Coronel José Dias,CORONEL JOSE DIAS,PI
22,Piauí,2202901,Corrente,CORRENTE,PI
22,Piauí,2203008,Cristalândia do Piauí,CRISTALANDIA DO PIAUI,PI
22,Piauí,2203107,Cristino Castro,CRISTINO CASTRO,PI
22,Piauí,2203206,Curimatá,CURIMATA,PI
22,Piauí,2203230,Currais,CURRAIS,PI
22,Piauí,2203271,Curral Novo do Piauí,CURRAL NOVO DO PIAUI,PI
22,Piauí,2203255,Curralinhos,CURRALINHOS,PI
22,Piauí,2203305,Demerval Lobão,DEMERVAL LOBAO,PI
22,Piauí,2203354,Dirceu Arcoverde,DIRCEU ARCOVERDE,PI
22,Piauí,2203404,Dom Expedito Lopes,DOM EXPEDITO LOPES,PI
22,Piauí,2203453,Dom Inocêncio,DOM INOCENCIO,PI
22,Piauí,2203420,Domingos Mourão,DOMINGOS MOURAO,PI
22,Piauí,2203503,Elesbão Veloso,ELESBAO VELOSO,PI
22,Piauí,2203602,Eliseu Martins,ELISEU MARTINS,PI
22,Piauí,2203701,Esperantina,ESPERANTINA,PI
22,Piauí,2203750,Fartura do Piauí,FARTURA DO PIAUI,PI
22,Piauí,2203800,Flores do Piauí,FLORES DO PIAUI,PI
22,Piauí,2203859,Floresta do Piauí,FLORESTA DO PIAUI,PI
22,Piauí,2203909,Floriano,FLORIANO,PI
22,Piauí,2204006,Francinópolis,FRANCINOPOLIS,PI
22,Piauí,2204105,Francisco Ayres,FRANCISCO AYRES,PI
22,Piauí,2204154,Francisco Macedo,FRANCISCO MACEDO,PI
22,Piauí,2204204,Francisco Santos,FRANCISCO SANTOS,PI
22,Piauí,2204303,Fronteiras,FRONTEIRAS,PI
22,Piauí,2204352,Geminiano,GEMINIANO,PI
22,Piauí,2204402,Gilbués,GILBUES,PI
22,Piauí,2204501,Guadalupe,GUADALUPE,PI
22,Piauí,2204550,Guaribas,GUARIBAS,PI
22,Piauí,2204600,Hugo Napoleão,HUGO NAPOLEAO,PI
22,Piauí,2204659,Ilha Grande,ILHA GRANDE,PI
22,Piauí,2204709,Inhuma,INHUMA,PI
22,Piauí,2204808,Ipiranga do Piauí,IPIRANGA DO PIAUI,PI
22,Piauí,2204907,Isaías Coelho,ISAIAS COELHO,PI
22,Piauí,2205003,Itainópolis,ITAINOPOLIS,PI
22,Piauí,2205102,Itaueira,ITAUEIRA,PI
22,Piauí,2205151,Jacobina do Piauí,JACOBINA DO PIAUI,PI
22,Piauí,2205201,Jaicós,JAICOS,PI
22,Piauí,2205250,Jardim do Mulato,JARDIM DO MULATO,PI
22,Piauí,2205276,Jatobá do Piauí,JATOBA DO PIAUI,PI
22,Piauí,2205300,Jerumenha,JERUMENHA,PI
22,Piauí,2205359,João Costa,JOAO COSTA,PI
22,Piauí,2205409,Joaquim Pires,JOAQUIM PIRES,PI
22,Piauí,2205458,Joca Marques,JOCA MARQUES,PI
22,Piauí,2205508,José de Freitas,JOSE DE FREITAS,PI
22,Piauí,2205516,Juazeiro do Piauí,JUAZEIRO DO PIAUI,PI
22,Piauí,2205524,Júlio Borges,JULIO BORGES,PI
22,Piauí,2205532,Jurema,JUREMA,PI
22,Piauí,2205557,Lagoa Alegre,LAGOA ALEGRE,PI
22,Piauí,2205573,Lagoa de São Francisco,LAGOA DE SAO FRANCISCO,PI
22,Piauí,2205565,Lagoa do Barro do Piauí,LAGOA DO BARRO DO PIAUI,PI
22,Piauí,2205581,Lagoa do Piauí,LAGOA DO PIAUI,PI
22,Piauí,2205599,Lagoa do Sítio,LAGOA DO SITIO,PI
22,Piauí,2205540,Lagoinha do Piauí,LAGOINHA DO PIAUI,PI
22,Piauí,2205607,Landri Sales,LANDRI SALES,PI
22,Piauí,2205706,Luís Correia,LUIS CORREIA,PI
22,Piauí,2205805,Luzilândia,LUZILANDIA,PI
22,Piauí,2205854,Madeiro,MADEIRO,PI
22,Piauí,2205904,Manoel Emídio,MANOEL EMIDIO,PI
22,Piauí,2205953,Marcolândia,MARCOLANDIA,PI
22,Piauí,2206001,Marcos Parente,MARCOS PARENTE,PI
22,Piauí,2206050,Massapê do Piauí,MASSAPE DO PIAUI,PI
22,Piauí,2206100,Matias Olímpio,MATIAS OLIMPIO,PI
22,Piauí,2206209,Miguel Alves,MIGUEL ALVES,PI
22,Piauí,2206308,Miguel Leão,MIGUEL LEAO,PI
22,Piauí,2206357,Milton Brandão,MILTON BRANDAO,PI
22,Piauí,2206407,Monsenhor Gil,MONSENHOR GIL,PI
22,Piauí,2206506,Monsenhor Hipólito,MONSENHOR HIPOLITO,PI
22,Piauí,2206605,Monte Alegre do Piauí,MONTE ALEGRE DO PIAUI,PI
22,Piauí,2206654,Morro Cabeça no Tempo,MORRO CABECA NO TEMPO,PI
22,Piauí,2206670,Morro do Chapéu do Piauí,MORRO DO CHAPEU DO PIAUI,PI
22,Piauí,2206696,Murici dos Portelas,MURICI DOS PORTELAS,PI
22,Piauí,2206704,Nazaré do Piauí,NAZARE DO PIAUI,PI
22,Piauí,2206720,Nazária,NAZARIA,PI
22,Piauí,2206753,Nossa Senhora de Nazaré,NOSSA SENHORA DE NAZARE,PI
22,Piauí,2206803,Nossa Senhora dos Remédios,NOSSA SENHORA DOS REMEDIOS,PI
22,Piauí,2207959,Nova Santa Rita,NOVA SANTA RITA,PI
22,Piauí,2206902,Novo Oriente do Piauí,NOVO ORIENTE DO PIAUI,PI
22,Piauí,2206951,Novo Santo Antônio,NOVO SANTO ANTONIO,PI
22,Piauí,2207009,Oeiras,OEIRAS,PI
22,Piauí,2207108,Olho D'Água do Piauí,OLHO DAGUA DO PIAUI,PI
22,Piauí,2207207,Padre Marcos,PADRE MARCOS,PI
22,Piauí,2207306,Paes Landim,PAES LANDIM,PI
22,Piauí,2207355,Pajeú do Piauí,PAJEU DO PIAUI,PI
22,Piauí,2207405,Palmeira do Piauí,PALMEIRA DO PIAUI,PI
22,Piauí,2207504,Palmeirais,PALMEIRAIS,PI
22,Piauí,2207553,Paquetá,PAQUETA,PI
22,Piauí,2207603,Parnaguá,PARNAGUA,PI
22,Piauí,2207702,Parnaíba,PARNAIBA,PI
22,Piauí,2207751,Passagem Franca do Piauí,PASSAGEM FRANCA DO PIAUI,PI
22,Piauí,2207777,Patos do Piauí,PATOS DO PIAUI,PI
22,Piauí,2207793,Pau D'Arco do Piauí,PAU DARCO DO PIAUI,PI
